term_id,query,normalized,brand,brand_conf,gender,age_range,colors,sizes,materials,product_tokens
TERM_54bbedf5,yıkanabilir mutfak halısı,yıkanabilir mutfak halısı,vopteks,1.0,,,,,,mutfak halısı
TERM_4926d7f9,konak çikolata,konak çikolata,,0.0,,,,,,konak çikolata
TERM_62cb08ed,türkiye bozkurt forması,türkiye bozkurt forması,,0.0,,,,,,türkiye bozkurt forması
TERM_c1e7c7ad,nike air zoom,nike air zoom,nike,1.0,,,,,,air zoom
TERM_e53ad43f,estute omuz çantası,estute omuz çantası,,0.0,,,,,,estute omuz çantası
TERM_c21d87ff,kihels nemlendirici,kihels nemlendirici,,0.0,,,,,,kihels nemlendirici
TERM_6d45ef1d,jel tips,jel tips,,0.0,,,,,,jel tips
TERM_397bc8d6,çocuk tuvalet lazımlık,çocuk tuvalet lazımlık,,0.0,,çocuk,,,,tuvalet lazımlık
TERM_50cab6ce,erkek oduncu gömlek,erkek oduncu gömlek,defacto,1.0,erkek,,,,,gömlek
TERM_9c427e8e,kafa üstü kulaklık,kafa üstü kulaklık,,0.0,,,,,,kafa üstü kulaklık
TERM_099b1228,tablet klavyesi,tablet klavyesi,,0.0,,,,,,tablet klavyesi
TERM_17fbc930,gaming mouse,gaming mouse,,0.0,,,,,,gaming mouse
TERM_c846941b,araç ıçi led,araç ıçi led,,0.0,,,,,,araç ıçi led
TERM_12da027b,philips küçük ev aletleri,philips küçük ev aletleri,philips,1.0,,,,,,aletleri
TERM_517efc09,karaca home tek kişilik çarşaf takımı,karaca home tek kişilik çarşaf takımı,karaca,1.0,,,,,,home tek kişilik çarşaf takımı
TERM_c2fb6388,çift kişilik yatak örtüsü takımı,çift kişilik yatak örtüsü takımı,,0.0,,,,,,çift kişilik yatak örtüsü takımı
TERM_0486405b,ceyo kadın,ceyo kadın,ceyo,1.0,kadın,,,,,
TERM_9f8c8af1,çelik çay seti,çelik çay seti,,0.0,,,,,,çelik çay seti
TERM_93583add,siyah spor ceket,siyah spor ceket,,0.0,,,siyah,,,spor ceket
TERM_143607be,depend,depend,,0.0,,,,,,depend
TERM_8e4b426f,prfüm,prfüm,,0.0,,,,,,prfüm
TERM_1dd1dbd0,asetat kapaklı kutu,asetat kapaklı kutu,kadir,1.0,,,,,,kapaklı kutu
TERM_b64a5e9c,hobby house ahşap oyuncak,hobby house ahşap oyuncak,,0.0,,,,,ahşap,hobby house oyuncak
TERM_3d35539a,titreşim önleyici,titreşim önleyici,,0.0,,,,,,titreşim önleyici
TERM_31a01ff7,çamaşır sodası,çamaşır sodası,,0.0,,,,,,çamaşır sodası
TERM_20f0906a,türkçe,türkçe,,0.0,,,,,,türkçe
TERM_6772f54f,benim hocam kpss matematik,benim hocam kpss matematik,,0.0,,,,,,benim hocam kpss matematik
TERM_9be3e0a2,mamaaura,mamaaura,,0.0,,,,,,mamaaura
TERM_41ec5af1,chole nomade,chole nomade,,0.0,,,,,,chole nomade
TERM_f5499563,tesettür etekli takımlar,tesettür etekli takımlar,,0.0,,,,,,tesettür etekli takımlar
TERM_0d2738c6,gölgeli kuranı kerim,gölgeli kuranı kerim,,0.0,,,,,,gölgeli kuranı kerim
TERM_e1a4c975,granola bar,granola bar,,0.0,,,,,,granola bar
TERM_a1ee746d,kot kemeri,kot kemeri,,0.0,,,,,,kot kemeri
TERM_71e967e6,kare kahvaltı seti,kare kahvaltı seti,,0.0,,,,,,kare kahvaltı seti
TERM_e1d13849,mehmet okuyan,mehmet okuyan,mehmet,0.8,,,,,,okuyan
TERM_5f65759f,mevsimlik ferace,mevsimlik ferace,,0.0,,,,,,mevsimlik ferace
TERM_73890404,süvari pantolon,süvari pantolon,süvari,1.0,,,,,,pantolon
TERM_65231346,mehmet efendi,mehmet efendi,mehmet,1.0,,,,,,mehmet
TERM_f6c500ce,ceviz,ceviz,,0.0,,,,,,ceviz
TERM_136085e2,lufian erkek ayakkabı,lufian erkek ayakkabı,lufian,1.0,erkek,,,,,ayakkabı
TERM_1050a706,berserk kolye,berserk kolye,,0.0,,,,,,berserk kolye
TERM_2117dce6,baget,baget,,0.0,,,,,,baget
TERM_23b20a55,nevresim takımı,nevresim takımı,,0.0,,,,,,nevresim takımı
TERM_4b4f41b3,kadın bol eşofman,kadın bol eşofman,,0.0,kadın,,,,,bol eşofman
TERM_e97eb2f4,tcl tv,tcl tv,tcl,1.0,,,,,,
TERM_48c0a640,kadın alt üst eşofman takımı,kadın alt üst eşofman takımı,,0.0,kadın,,,,,alt üst eşofman takımı
TERM_f1edaac3,beyblade,beyblade,,0.0,,,,,,beyblade
TERM_164fdbb5,ahşap masa takımı,ahşap masa takımı,,0.0,,,,,ahşap,masa takımı
TERM_7cfbc1bc,karaca fincan takımları,karaca fincan takımları,karaca,1.0,,,,,,fincan takımları
TERM_390cb63a,whiskas kedi konserve mamaları,whiskas kedi konserve mamaları,,0.0,,,,,,whiskas kedi konserve mamaları
TERM_b7003a0b,çocuk pencere kilidi,çocuk pencere kilidi,,0.0,,çocuk,,,,pencere kilidi
TERM_3fd6d4c4,adidas erkek çocuk ayakkabı,adidas erkek çocuk ayakkabı,adidas,1.0,erkek,çocuk,,,,ayakkabı
TERM_1dcbfaaf,banyo düzenleyici raf,banyo düzenleyici raf,,0.0,,,,,,banyo düzenleyici raf
TERM_f5d593d6,kız çocuk çelik küpe,kız çocuk çelik küpe,,0.0,kadın,çocuk,,,,çelik küpe
TERM_3ca5488c,wd,wd,,0.0,,,,,,
TERM_63899ec6,merinos yolluk,merinos yolluk,merinos,1.0,,,,,,yolluk
TERM_dfc3391e,patenli ayakkabı kız çocuk,patenli ayakkabı kız çocuk,,0.0,kadın,çocuk,,,,patenli ayakkabı
TERM_bb0da09a,duygu,duygu,,0.0,,,,,,duygu
TERM_9ee8730a,tutku erkek fanila,tutku erkek fanila,tutku,1.0,erkek,,,,,fanila
TERM_993a2d79,soho kadın spor ayakkabı,soho kadın spor ayakkabı,soho,1.0,kadın,,,,,spor ayakkabı
TERM_9f3e5440,etikmen gömlek,etikmen gömlek,,0.0,,,,,,etikmen gömlek
TERM_a2d68022,soundbar,soundbar,,0.0,,,,,,soundbar
TERM_901c0768,mop yedek bezi,mop yedek bezi,,0.0,,,,,,mop yedek bezi
TERM_a5a2ad01,coğrafya,coğrafya,yargı,0.714,,,,,,
TERM_7aebab27,sneker,sneker,,0.0,,,,,,sneker
TERM_c951e538,let lamba,let lamba,,0.0,,,,,,let lamba
TERM_60978f1a,tepe diş fırçası,tepe diş fırçası,,0.0,,,,,,tepe diş fırçası
TERM_5c7c9d80,kumaş kalemi,kumaş kalemi,,0.0,,,,,,kumaş kalemi
TERM_5d27e4fc,pasta sıvama spatulası,pasta sıvama spatulası,,0.0,,,,,,pasta sıvama spatulası
TERM_8cd2770e,metal kağıt havluluk,metal kağıt havluluk,,0.0,,,,,metal,kağıt havluluk
TERM_2dc8f0ac,leke serumu,leke serumu,,0.0,,,,,,leke serumu
TERM_1477b2b7,tote çanta,tote çanta,,0.0,,,,,,tote çanta
TERM_52e9ceba,reebok erkek saat,reebok erkek saat,reebok,1.0,erkek,,,,,saat
TERM_094a387b,benfotiamin,benfotiamin,,0.0,,,,,,benfotiamin
TERM_a2e22a05,derz kazıyıcı,derz kazıyıcı,,0.0,,,,,,derz kazıyıcı
TERM_05dfb2f1,petek gizleyici,petek gizleyici,,0.0,,,,,,petek gizleyici
TERM_d14bb5a8,teflon,teflon,,0.0,,,,,,teflon
TERM_cf8e78ed,aya şal,aya şal,,0.0,,,,,,aya şal
TERM_ce33534b,rare beauty kapatıcı,rare beauty kapatıcı,,0.0,,,,,,rare beauty kapatıcı
TERM_74eea4d0,silter buhar kazanlı ütü,silter buhar kazanlı ütü,,0.0,,,,,,silter buhar kazanlı ütü
TERM_9c71785a,sd card,sd card,,0.0,,,,,,card
TERM_55d77ce0,kitchenaid mikser & mikser seti,kitchenaid mikser & mikser seti,kitchenaid,1.0,,,,,,mikser mikser seti
TERM_394984ea,ocak üstü ızgara,ocak üstü ızgara,,0.0,,,,,,ocak üstü ızgara
TERM_56d300db,dresuar,dresuar,,0.0,,,,,,dresuar
TERM_bd2b4111,onetick,onetick,,0.0,,,,,,onetick
TERM_4260bfc5,4 yaş etkinlik kitabı,4 yaş etkinlik kitabı,,0.0,,,,,,yaş etkinlik kitabı
TERM_eedae7be,adidas bot,adidas bot,adidas,1.0,,,,,,bot
TERM_0509e648,taktik pantolon,taktik pantolon,5.11,1.0,,,,,,pantolon
TERM_822b9f26,retro kahve makinesi,retro kahve makinesi,,0.0,,,,,,retro kahve makinesi
TERM_809f1520,dalin kolonya,dalin kolonya,dalin,1.0,,,,,,kolonya
TERM_cda3afff,toz pembe çanta,toz pembe çanta,,0.0,,,pembe,,,toz çanta
TERM_4b8ed04d,masa tenisi raket,masa tenisi raket,loki,0.75,,,,,,masa raket
TERM_0a589956,dayson,dayson,dyson,1.0,,,,,,
TERM_c4a1e7a7,pierre cardin erkek pantolon,pierre cardin erkek pantolon,pierre,1.0,erkek,,,,,cardin pantolon
TERM_33485903,misafir havlusu,misafir havlusu,,0.0,,,,,,misafir havlusu
TERM_84181783,koton çocuk ceket,koton çocuk ceket,koton,1.0,,çocuk,,,,ceket
TERM_88afdc80,elmas boyama bardak altlığı,elmas boyama bardak altlığı,,0.0,,,,,,elmas boyama bardak altlığı
TERM_036f0220,11. sınıf matematik soru bankası,11. sınıf matematik soru bankası,,0.0,,,,,,sınıf matematik soru bankası
TERM_7bfa13b7,ipek banyo kesesi,ipek banyo kesesi,,0.0,,,,,ipek,banyo kesesi
TERM_da02f9c0,note fondöten,note fondöten,note,0.75,,,,,,fondöten
TERM_814112c5,kaleci eldiveni tutuş spreyi,kaleci eldiveni tutuş spreyi,,0.0,,,,,,kaleci eldiveni tutuş spreyi
TERM_38774a9c,"stanley 0,35","stanley 0,35",stanley,1.0,,,,,,
TERM_3cb5dd5d,oyuncu masaüstü bilgisayarı,oyuncu masaüstü bilgisayarı,,0.0,,,,,,oyuncu masaüstü bilgisayarı
TERM_3c5b22fe,koton kadın sweatshirt,koton kadın sweatshirt,koton,1.0,kadın,,,,,sweatshirt
TERM_5d21e0dd,reflex kısırlaştırılmış kedi maması,reflex kısırlaştırılmış kedi maması,reflex,1.0,,,,,,kısırlaştırılmış kedi maması
TERM_e16cbc19,tofaş cam rüzgarlığı,tofaş cam rüzgarlığı,,0.0,,,,,cam,tofaş rüzgarlığı
TERM_249bef09,osis saç şekillendirici krem,osis saç şekillendirici krem,,0.0,,,krem,,,osis saç şekillendirici
TERM_72b71965,sinüs temizleme kiti,sinüs temizleme kiti,,0.0,,,,,,sinüs temizleme kiti
TERM_3da17566,altın çerçeve,altın çerçeve,,0.0,,,altın,,altın,çerçeve
TERM_e0900c0c,uzun yastık kılıfı,uzun yastık kılıfı,,0.0,,,,,,yastık kılıfı
TERM_f0de7cac,çamaşır makinesi ayağı,çamaşır makinesi ayağı,badem10,0.8,,,,,,çamaşır makinesi
TERM_af7c714f,tahta sunumluk,tahta sunumluk,,0.0,,,,,,tahta sunumluk
TERM_32eb60a9,televizyon asma aparatı,televizyon asma aparatı,,0.0,,,,,,televizyon asma aparatı
TERM_c33eccf8,toplu iğne,toplu iğne,,0.0,,,,,,toplu iğne
TERM_4dd105b9,highlighter,highlighter,,0.0,,,,,,highlighter
TERM_e8ac0f75,3 lü ranza,3 lü ranza,teknikgenç,1.0,,,,,,
TERM_4b933ac2,6 metre kare halı,6 metre kare halı,,0.0,,,,,,metre kare halı
TERM_29a2581a,sleepy bionatural,sleepy bionatural,sleepy,1.0,,,,,,bionatural
TERM_a97811b9,kalpli balon,kalpli balon,,0.0,,,,,,kalpli balon
TERM_7e378258,elele bebek arabası,elele bebek arabası,,0.0,,bebek,,,,elele arabası
TERM_e238b23d,mürdüm gömlek,mürdüm gömlek,,0.0,,,,,,mürdüm gömlek
TERM_b469c025,prego 3 tekerlekli bebek bisikleti,prego 3 tekerlekli bebek bisikleti,prego,1.0,,bebek,,,,tekerlekli bisikleti
TERM_3259437f,ceel serum,ceel serum,,0.0,,,,,,ceel serum
TERM_a824f271,futbol kartı,futbol kartı,,0.0,,,,,,futbol kartı
TERM_db213dbf,ahşap ekmeklik,ahşap ekmeklik,,0.0,,,,,ahşap,ekmeklik
TERM_26229462,fc plus takım elbise,fc plus takım elbise,,0.0,,,,,,plus takım elbise
TERM_5f1f28e4,kadın lacivert blazer ceket,kadın lacivert blazer ceket,,0.0,kadın,,lacivert,,,blazer ceket
TERM_f636e97c,bebek salya önlüğü,bebek salya önlüğü,,0.0,,bebek,,,,salya önlüğü
TERM_e84eb98c,lego hayvan,lego hayvan,lego,0.931,,,,,,hayvan
TERM_1e319105,piliseli içlik,piliseli içlik,,0.0,,,,,,piliseli içlik
TERM_3a1ad53e,arzzhome dekoratif obje biblo,arzzhome dekoratif obje biblo,,0.0,,,,,,arzzhome dekoratif obje biblo
TERM_f2beff84,erkek kışlık kazak,erkek kışlık kazak,,0.0,erkek,,,,,kışlık kazak
TERM_0a58b263,dekupaj testere,dekupaj testere,,0.0,,,,,,dekupaj testere
TERM_b7a23e4e,probiyotik ve prebiyotik,probiyotik ve prebiyotik,,0.0,,,,,,probiyotik prebiyotik
TERM_0b0322c1,araba boyun yastığı,araba boyun yastığı,,0.0,,,,,,araba boyun yastığı
TERM_0b4f65ee,güvenal tek kişilik yorgan,güvenal tek kişilik yorgan,güvenal,1.0,,,,,,tek kişilik yorgan
TERM_7ce5bfb6,elektrikli termosifon,elektrikli termosifon,,0.0,,,,,,elektrikli termosifon
TERM_922228ee,bargello 320,bargello 320,bargello,1.0,,,,,,
TERM_cd3985ee,üçlü avize,üçlü avize,,0.0,,,,,,üçlü avize
TERM_ae451dd2,valorant bıçak,valorant bıçak,,0.0,,,,,,valorant bıçak
TERM_10bcd5ca,defacto erkek bebek,defacto erkek bebek,defacto,1.0,erkek,bebek,,,,
TERM_0443d394,yemek tabağı,yemek tabağı,,0.0,,,,,,yemek tabağı
TERM_cde19d87,bebek triko tulum,bebek triko tulum,,0.0,,bebek,,,,triko tulum
TERM_60bdb814,rc iş makinesi,rc iş makinesi,,0.0,,,,,,makinesi
TERM_637b3618,5. sınıf,5. sınıf,,0.0,,,,,,sınıf
TERM_c29675fa,markazip tablo,markazip tablo,,0.0,,,,,,markazip tablo
TERM_62c20d5d,ledli tablo,ledli tablo,,0.0,,,,,,ledli tablo
TERM_7aa69bfa,bayan sipor ayakkabı,bayan sipor ayakkabı,soho,1.0,kadın,,,,,ayakkabı
TERM_bc1985f2,virbac,virbac,,0.0,,,,,,virbac
TERM_f849921d,dikey ütü,dikey ütü,,0.0,,,,,,dikey ütü
TERM_070bfc1d,onon çatal kaşık bıçak,onon çatal kaşık bıçak,,0.0,,,,,,onon çatal kaşık bıçak
TERM_0da5ceb2,farmasi glamorous,farmasi glamorous,farmasi,1.0,,,,,,glamorous
TERM_13569357,nefeli,nefeli,,0.0,,,,,,nefeli
TERM_f1dfae3f,arnica bisiklet,arnica bisiklet,arnica,1.0,,,,,,bisiklet
TERM_754eafb2,laptop tutucu,laptop tutucu,,0.0,,,,,,laptop tutucu
TERM_d6aa7173,caudalie set,caudalie set,caudalie,1.0,,,,,,
TERM_436a0227,çelik sunum,çelik sunum,,0.0,,,,,,çelik sunum
TERM_b08c887e,chakra çocuk,chakra çocuk,chakra,1.0,,çocuk,,,,
TERM_1be61255,kareli pantolon,kareli pantolon,,0.0,,,,,,kareli pantolon
TERM_689c6022,bebek fotoğraf albümü,bebek fotoğraf albümü,,0.0,,bebek,,,,fotoğraf albümü
TERM_eec68ee6,plastik çalışma masası,plastik çalışma masası,,0.0,,,,,plastik,çalışma masası
TERM_e88048fe,araç süpürge,araç süpürge,,0.0,,,,,,araç süpürge
TERM_8f215751,isdin,isdin,,0.0,,,,,,isdin
TERM_033feac5,masa üstü çiçek,masa üstü çiçek,,0.0,,,,,,masa üstü çiçek
TERM_80bc6d33,maybelline eyeliner,maybelline eyeliner,maybelline,1.0,,,,,,eyeliner
TERM_70d12ca5,adidas pantolon,adidas pantolon,adidas,1.0,,,,,,pantolon
TERM_baed7fd7,erkek deri çanta,erkek deri çanta,,0.0,erkek,,,,deri,çanta
TERM_bb581422,kamelya,kamelya,,0.0,,,,,,kamelya
TERM_f76729c1,mavi kadeh,mavi kadeh,,0.0,,,mavi,,,kadeh
TERM_0b1b381e,pasta tabaklı çay seti,pasta tabaklı çay seti,,0.0,,,,,,pasta tabaklı çay seti
TERM_a638e993,nişantaşi shoes klasik topuklu ayakkabı,nişantaşi shoes klasik topuklu ayakkabı,,0.0,,,,,,nişantaşi shoes klasik topuklu ayakkabı
TERM_ee9ed8e8,katlanır sepet,katlanır sepet,,0.0,,,,,,katlanır sepet
TERM_3d6ae3af,gold çay bardağı takımı,gold çay bardağı takımı,,0.0,,,gold,,,çay bardağı takımı
TERM_adbef7fb,biberon isıtıcı sterilizatör,biberon isıtıcı sterilizatör,philips,0.769,,,,,,isıtıcı sterilizatör
TERM_619147bf,kız çocuk deri mont,kız çocuk deri mont,,0.0,kadın,çocuk,,,deri,mont
TERM_6e302a96,clinique allık,clinique allık,clinique,1.0,,,,,,allık
TERM_30d1e551,motosiklet dizlik,motosiklet dizlik,,0.0,,,,,,motosiklet dizlik
TERM_17d5b3a7,pratico oyuncak dolabı,pratico oyuncak dolabı,,0.0,,,,,,pratico oyuncak dolabı
TERM_3448f567,kahve babet,kahve babet,,0.0,,,,,,kahve babet
TERM_e51d20e0,gold dolap kulpu,gold dolap kulpu,badem10,0.714,,,gold,,,dolap
TERM_0f574f1e,delta atlama ipi,delta atlama ipi,delta,1.0,,,,,,atlama ipi
TERM_2d95b534,inter düdüklü tencere,inter düdüklü tencere,inter,1.0,,,,,,düdüklü tencere
TERM_097d0bf1,yüksek taban spor ayakkabı,yüksek taban spor ayakkabı,,0.0,,,,,,yüksek taban spor ayakkabı
TERM_ef11756a,viktoria,viktoria,,0.0,,,,,,viktoria
TERM_b772b9d1,kız çocuk bornoz,kız çocuk bornoz,,0.0,kadın,çocuk,,,,bornoz
TERM_4a3db344,sephora maskara,sephora maskara,sephora,1.0,,,,,,maskara
TERM_6c2d7b80,lego karavan,lego karavan,lego,0.931,,,,,,karavan
TERM_650bb894,akıllı,akıllı,,0.0,,,,,,akıllı
TERM_217ae8b4,aydın yüce video ders notu,aydın yüce video ders notu,,0.0,,,,,,aydın yüce video ders notu
TERM_ea30fa5e,bioderma yüz temizleyicileri,bioderma yüz temizleyicileri,bioderma,1.0,,,,,,yüz temizleyicileri
TERM_87f8e874,canson,canson,,0.0,,,,,,canson
TERM_890591d5,marker,marker,rich,0.75,,,,,,
TERM_93943753,polo erkek cüzdan,polo erkek cüzdan,,0.0,erkek,,,,,polo cüzdan
TERM_02500f71,leopar desenli çift kişilik nevresim takımı,leopar desenli çift kişilik nevresim takımı,,0.0,,,,,,leopar desenli çift kişilik nevresim takımı
TERM_030531ed,kulak temizleme,kulak temizleme,,0.0,,,,,,kulak temizleme
TERM_ee2ce364,taş rengi fon perde,taş rengi fon perde,,0.0,,,,,,taş rengi fon perde
TERM_73ca881b,bisiklet yaka hırka,bisiklet yaka hırka,,0.0,,,,,,bisiklet yaka hırka
TERM_6d473d5d,suwen bikini altı,suwen bikini altı,suwen,0.75,,,,,,suwen altı
TERM_64619b80,instax mini liplay,instax mini liplay,,0.0,,,,,,instax mini liplay
TERM_38b61f0c,android tablet,android tablet,,0.0,,,,,,android tablet
TERM_a8346de8,davines saç maskesi,davines saç maskesi,davines,1.0,,,,,,saç maskesi
TERM_bc4c1f66,çocuk yağmur çizmesi,çocuk yağmur çizmesi,igor,0.857,,çocuk,,,,çizmesi
TERM_47e76feb,manikür aleti,manikür aleti,,0.0,,,,,,manikür aleti
TERM_6cc051a6,diji dron,diji dron,,0.0,,,,,,diji dron
TERM_8da44ad1,y101,y101,mad,1.0,,,,,,
TERM_468d81d9,çocuk yelekli takım,çocuk yelekli takım,,0.0,,çocuk,,,,yelekli takım
TERM_1d6a8eef,meyvelik,meyvelik,,0.0,,,,,,meyvelik
TERM_3812ecf2,trompet & kornet & flugelhorn,trompet & kornet & flugelhorn,,0.0,,,,,,trompet kornet flugelhorn
TERM_d4199ba9,lav çay bardağı,lav çay bardağı,lav,0.75,,,,,,çay bardağı
TERM_ad94591f,kahve makinesi simens,kahve makinesi simens,,0.0,,,,,,kahve makinesi simens
TERM_b3ab2a66,otomatik ana kucağı,otomatik ana kucağı,,0.0,,,,,,otomatik ana kucağı
TERM_42e78200,doğum günü flaması,doğum günü flaması,,0.0,,,,,,doğum günü flaması
TERM_29830849,puma pembe çanta,puma pembe çanta,puma,1.0,,,pembe,,,çanta
TERM_80c2cec8,lego oyuncaklar,lego oyuncaklar,lego,0.931,,,,,,oyuncaklar
TERM_f17e0162,mika kase,mika kase,,0.0,,,,,,mika kase
TERM_6107a026,pologrand london,pologrand london,,0.0,,,,,,pologrand london
TERM_85c18c71,saklama dolabı,saklama dolabı,,0.0,,,,,,saklama dolabı
TERM_a0ebf09e,bohem çiçek,bohem çiçek,,0.0,,,,,,bohem çiçek
TERM_34ce2482,çift çedarlı bardak,çift çedarlı bardak,,0.0,,,,,,çift çedarlı bardak
TERM_92f55c63,erkek lacivert pantolon,erkek lacivert pantolon,,0.0,erkek,,lacivert,,,pantolon
TERM_fdac9c1c,ls2 çene açılır kask,ls2 çene açılır kask,ls2,1.0,,,,,,çene açılır kask
TERM_d68393f7,sisal halı yolluk,sisal halı yolluk,,0.0,,,,,,sisal halı yolluk
TERM_a62e1cb1,3lu valiz,3lu valiz,,0.0,,,,,,valiz
TERM_a0c5cff8,pandora altın bileklik,pandora altın bileklik,pandora,0.889,,,altın,,altın,bileklik
TERM_b957bf8c,fossil kadın,fossil kadın,fossil,1.0,kadın,,,,,
TERM_28144a82,vocalzone,vocalzone,,0.0,,,,,,vocalzone
TERM_424918a0,indomie hazır noodle,indomie hazır noodle,,0.0,,,,,,indomie hazır noodle
TERM_c40658d6,motor aksesuarları,motor aksesuarları,,0.0,,,,,,motor aksesuarları
TERM_4300a32b,garnier saç boyası,garnier saç boyası,garnier,1.0,,,,,,saç boyası
TERM_b2ce5e44,yargıcı etek,yargıcı etek,yargıcı,1.0,,,,,,etek
TERM_abb2ddb6,oyuncak kahve makinesi,oyuncak kahve makinesi,,0.0,,,,,,oyuncak kahve makinesi
TERM_97c98231,telefon tamir seti,telefon tamir seti,,0.0,,,,,,telefon tamir seti
TERM_d9c1bf09,ayaklı rahle,ayaklı rahle,,0.0,,,,,,ayaklı rahle
TERM_3153b991,kapşonlu tişört,kapşonlu tişört,,0.0,,,,,,kapşonlu tişört
TERM_72cdf0cc,gamepower monitör,gamepower monitör,,0.0,,,,,,gamepower monitör
TERM_b751964e,tela,tela,,0.0,,,,,,tela
TERM_bce8ed1d,rustik perde,rustik perde,,0.0,,,,,,rustik perde
TERM_c967f370,büyük beden kaşe kaban,büyük beden kaşe kaban,,0.0,,,,,,beden kaşe kaban
TERM_9d43df24,hasır patates soğan sepeti,hasır patates soğan sepeti,,0.0,,,,,,hasır patates soğan sepeti
TERM_41d7ca79,bershka kadın,bershka kadın,bershka,1.0,kadın,,,,,
TERM_6bb49391,kivi koltuk yıkama,kivi koltuk yıkama,kiwi,1.0,,,,,,koltuk yıkama
TERM_7ed8d461,bakır çubuk,bakır çubuk,,0.0,,,,,,bakır çubuk
TERM_23ba49c5,hamile tesettür elbise,hamile tesettür elbise,,0.0,,,,,,hamile tesettür elbise
TERM_3bc5e6ed,köpük sabun,köpük sabun,,0.0,,,,,,köpük sabun
TERM_b641c7b8,mobilya dolap çekmece kulpu,mobilya dolap çekmece kulpu,badem10,0.714,,,,,,mobilya dolap çekmece
TERM_9bf64fde,fitre kahve,fitre kahve,,0.0,,,,,,fitre kahve
TERM_3acc4f24,boncuk takı yapma seti,boncuk takı yapma seti,,0.0,,,,,,boncuk takı yapma seti
TERM_ae880fa5,çocuk ayakkabı,çocuk ayakkabı,,0.0,,çocuk,,,,ayakkabı
TERM_392957c5,saç bakım kremi,saç bakım kremi,,0.0,,,,,,saç bakım kremi
TERM_214c1348,mad 112,mad 112,mad,0.941,,,,,,
TERM_3d2e4bb3,şarjlı lamba,şarjlı lamba,,0.0,,,,,,şarjlı lamba
TERM_3110e54f,nipperland,nipperland,,0.0,,,,,,nipperland
TERM_dac9be03,royal canin kedi,royal canin kedi,royal,1.0,,,,,,royal kedi
TERM_9f8e81d8,vestel kahve makinesi,vestel kahve makinesi,vestel,1.0,,,,,,kahve makinesi
TERM_1eef3bb7,flormar oje seti,flormar oje seti,flormar,1.0,,,,,,oje seti
TERM_01042358,flormar kaş kalemi & kaş farı,flormar kaş kalemi & kaş farı,flormar,1.0,,,,,,kaş kalemi kaş farı
TERM_be9c6f5f,kırlent ve kırlent kılıfı,kırlent ve kırlent kılıfı,,0.0,,,,,,kırlent kırlent kılıfı
TERM_82938878,kız çocuk saat,kız çocuk saat,,0.0,kadın,çocuk,,,,saat
TERM_bb6be917,kişiye özel tişört,kişiye özel tişört,,0.0,,,,,,kişiye özel tişört
TERM_82e202a2,çizim kalemi,çizim kalemi,,0.0,,,,,,çizim kalemi
TERM_29afe6c4,küçük çelik çaydanlık,küçük çelik çaydanlık,,0.0,,,,,,çelik çaydanlık
TERM_e3f49827,erkek çocuk takımları,erkek çocuk takımları,,0.0,erkek,çocuk,,,,takımları
TERM_e67fc88f,evlilik planlayıcı,evlilik planlayıcı,,0.0,,,,,,evlilik planlayıcı
TERM_9f80dd88,olaplex no3,olaplex no3,olaplex,1.0,,,,3numara,,no3
TERM_a65ad947,yataş tek kişilik nevresim takımı,yataş tek kişilik nevresim takımı,yataş,1.0,,,,,,tek kişilik nevresim takımı
TERM_a505fdf3,radix,radix,,0.0,,,,,,radix
TERM_f1f42ad2,rodi jeans,rodi jeans,,0.0,,,,,,rodi jeans
TERM_9ff7ee08,insta360,insta360,,0.0,,,,,,insta360
TERM_bff48010,beyaz topuklu terlik,beyaz topuklu terlik,,0.0,,,beyaz,,,topuklu terlik
TERM_4baba623,robalı tesettür elbise,robalı tesettür elbise,,0.0,,,,,,robalı tesettür elbise
TERM_35d863bc,televizyon kumandası,televizyon kumandası,,0.0,,,,,,televizyon kumandası
TERM_62e05ac9,şambader,şambader,,0.0,,,,,,şambader
TERM_f104f896,eriza orta sehpa,eriza orta sehpa,,0.0,,,,,,eriza sehpa
TERM_c1731b91,çocuk kramponları,çocuk kramponları,,0.0,,çocuk,,,,kramponları
TERM_7fa7dafa,ikea sandalye,ikea sandalye,ikea,1.0,,,,,,sandalye
TERM_d270c4ba,rot kolu,rot kolu,,0.0,,,,,,rot kolu
TERM_fd5c6307,jig,jig,,0.0,,,,,,jig
TERM_5db2f011,fısfıs,fısfıs,,0.0,,,,,,fısfıs
TERM_6833c1f0,birkenstock kadın terlik,birkenstock kadın terlik,,0.0,kadın,,,,,birkenstock terlik
TERM_f9d3ad85,çocuk odası duvar sticker,çocuk odası duvar sticker,,0.0,,çocuk,,,,odası duvar sticker
TERM_08777905,aykkabılık,aykkabılık,,0.0,,,,,,aykkabılık
TERM_55d996cb,aktarloji,aktarloji,,0.0,,,,,,aktarloji
TERM_3d420b76,philips robot,philips robot,philips,1.0,,,,,,robot
TERM_7e45f0f8,ikea mum ve kandil,ikea mum ve kandil,ikea,1.0,,,,,,mum kandil
TERM_3055e633,kadın siyah deri ceket,kadın siyah deri ceket,,0.0,kadın,,siyah,,deri,ceket
TERM_bccc60dc,keten elbise,keten elbise,,0.0,,,,,keten,elbise
TERM_f4fcbba9,bohem salon avize,bohem salon avize,,0.0,,,,,,bohem salon avize
